Music Name,Recommended Song 1,Similarity 1,Recommended Song 2,Similarity 2
5169,1027,0.9906359420460259,4789,0.9831622299270678
517,528,0.9929992831048492,4737,0.9926368955672777
5170,5101,0.9943318085805851,5217,0.9925745456289655
5171,1185,0.9955817549486805,5724,0.9943891218837588
5172,5229,0.9919446665165051,5635,0.990311348440015
5173,5419,0.9963590306276088,5114,0.9960628187946975
5174,5143,0.9921294124045076,4871,0.9904053522692591
5175,5303,0.9948575332831606,5289,0.9946296611554903
5176,3140,0.9921180138507378,100,0.9879623287544665
5177,5456,0.9898428459753458,728,0.989426571609235
5178,5463,0.9964422969183347,5565,0.9961610312203993
5179,5475,0.9984843832744947,4828,0.9981497109434847
518,256,0.9974754574347673,1168,0.9959368013730256
5180,3300,0.994116931773398,5848,0.9912867405375024
5181,3717,0.9907991455917122,4339,0.9887958973709047
5182,5781,0.9836736513222549,4800,0.9820202561716334
5183,5679,0.9877454715922479,4978,0.9875363973378132
5184,764,0.991492819615443,5652,0.9913855573065298
5185,1909,0.9962853599865072,2819,0.9958210600972989
5186,1472,0.9975617496463179,3118,0.9964495908166596
5187,5613,0.9908538329321852,1719,0.9876661764645286
5188,5142,0.9928369887141734,5275,0.9910319343704834
5189,5812,0.9967789997952696,5047,0.9951272760302936
519,1593,0.9934497379142634,4436,0.9933232546520139
5190,5592,0.9941791605976483,5507,0.9922032039496389
5191,4809,0.9911370073869497,5897,0.9902790483877915
5192,5450,0.9895135202688747,5642,0.9890081411279492
5193,1941,0.9981012199275325,1709,0.9966810138364928
5194,520,0.993962750305829,1839,0.9921676741249863
5195,5133,0.9972526256998401,5112,0.9960116294013557
5196,5868,0.9964216803097159,4270,0.9891122889048454
5197,4834,0.9964281122282028,5376,0.9955560915188604
5198,5088,0.992678616535517,1011,0.9924660273763936
5199,5359,0.9916490384685895,5286,0.9894639079471772
52,1377,0.9956353079295023,3278,0.9949658626497916
520,5194,0.9939569402025178,2919,0.9925048536448041
5200,5314,0.9983765674180441,4445,0.9972591380456262
5201,836,0.9869002639291461,5509,0.9854745734715129
5202,4723,0.9975480733263796,5112,0.9969345918502559
5203,5091,0.9977108703629939,932,0.9964891775222153
5204,4853,0.9918297623888144,5270,0.9914667714566292
5205,5530,0.9920594821786922,4819,0.9917976549570016
5206,4855,0.9947005859249999,5134,0.9938238232942991
5207,5316,0.9972941422780038,5557,0.989463683291216
5208,5285,0.9952190472585074,5236,0.9951779632669582
5209,5442,0.9973507864729046,4744,0.9962921279437216
521,53,0.9822381070978667,3033,0.9817471832700025
5210,472,0.9873918191054749,5342,0.9856121684283835
5211,4288,0.9932368489405365,499,0.9928966858746807
5212,5086,0.994287427216053,270,0.9919125861069543
5213,5021,0.9957130607980624,4265,0.9938933917732491
5214,5378,0.9946763290843683,5388,0.994534592542971
5215,4184,0.9964768188139645,5684,0.9963493041281007
5216,956,0.9953932052108528,4042,0.9909437458183513
5217,5604,0.9958615640337499,5237,0.9953608540166404
5218,5163,0.9949640578716243,5505,0.9931069529749419
5219,5268,0.9896309606805299,5388,0.9876909800693109
522,564,0.9975824155390891,46,0.9962647862049694
5220,5147,0.9841382784741517,5232,0.9827882409835865
5221,5275,0.997984106231842,5097,0.9918651685826413
5222,948,0.994521041579706,3713,0.9930957527355082
5223,5134,0.9922317443581437,800,0.9915759404182458
5224,902,0.9944338309930086,4494,0.9933166004684089
5225,5062,0.9951914876152197,5440,0.9939197642971775
5226,757,0.9978571437693577,2790,0.9954456373304735
5227,5388,0.9911014184204819,5357,0.9901566823200373
5228,927,0.9878412815882166,630,0.986781538788943
5229,4010,0.9921804732387781,5172,0.9912005893998401
523,432,0.9976487019165495,710,0.9966612208783429
5230,5712,0.9865593958570319,2011,0.9855388053484907
5231,5116,0.9967066919797419,4847,0.9949359449223736
5232,5604,0.9923089847822207,5097,0.9922603092383367
5233,1511,0.994018505576908,511,0.9938556834451752
5234,5091,0.9968444862992885,961,0.9967433778577954
5235,5829,0.9882752798679494,5117,0.9882509280192188
5236,5208,0.9952007051925742,961,0.9932090804152405
5237,5217,0.9953576751986075,5604,0.9906197510294843
5238,5429,0.9868788627944236,4855,0.9840575860037334
5239,5650,0.9988993600501364,5536,0.995822246462054
524,559,0.996656945094811,3495,0.9914351347000687
5240,5269,0.9941858985759626,5552,0.9936550404476081
5241,5306,0.9947388576098258,964,0.9945850714158609
5242,1381,0.9969213561603821,5687,0.9957660350664246
5243,5282,0.9936566016245524,5507,0.9925815208712433
5244,5152,0.99055936246892,5379,0.9904954597103619
5245,717,0.9944663075827195,1000,0.9944646145164617
5246,5115,0.9808760447807955,5281,0.9792090084863931
5247,4148,0.9856394383312664,4530,0.9838878789466137
5248,4841,0.995924676234809,5179,0.9950413783310065
5249,5135,0.9832156022582157,5614,0.9822477752209414
525,5215,0.9918603170613287,62,0.9915722129292301
