Music Name,Recommended Song 1,Similarity 1,Recommended Song 2,Similarity 2
2919,3217,0.9977543811331187,4058,0.9966862836662682
292,3014,0.9968372056158022,3003,0.9954792521202611
2920,4823,0.9960652529444272,4717,0.9942043772432795
2921,532,0.997952803569355,1622,0.9958454618776947
2922,3843,0.9975181134544199,4235,0.9973571464696804
2923,3765,0.9955189414889122,3739,0.9943868678141204
2924,1868,0.9968451021830506,4485,0.9956752522278094
2925,1405,0.9957526815546429,1124,0.994608859505841
2926,1327,0.9983633149323006,4481,0.9945294133182873
2927,944,0.9939906784085241,2921,0.9933949431940491
2928,1493,0.994419502414898,4117,0.9939889383821258
2929,4457,0.9925457013661517,4506,0.9921376992558009
293,4962,0.9951694201784655,140,0.9929466833960825
2930,1593,0.997108191848368,112,0.9959398693865736
2931,3345,0.9983575351204144,3452,0.9962686534938432
2932,3986,0.9946857550132047,842,0.9926381707467901
2933,633,0.9957835835915908,590,0.9920847060428472
2934,504,0.9981101574115622,4740,0.9937621474097176
2935,3770,0.9968068188652668,3239,0.9950574589201173
2936,1134,0.9931521949222674,119,0.992934117509124
2937,178,0.9946312581681608,4161,0.9944344218843953
2938,247,0.9925298230161028,3485,0.9923658984387544
2939,2952,0.9953778885777416,20,0.9944914565133509
294,2915,0.9954675651805924,4357,0.9935457512514724
2940,3936,0.9978586569161584,200,0.997703912075685
2941,2030,0.9935620009721358,1341,0.9926531379326509
2942,4409,0.9991825732140263,4859,0.9978742362457905
2943,1385,0.9938328540307775,1995,0.9938061826972994
2944,3706,0.9883346379776163,3986,0.988299736047279
2945,3903,0.9949288852986442,3406,0.9936143415014562
2946,3075,0.9955166476395271,3752,0.9945470468597112
2947,21,0.9969003952077328,3727,0.9954382791862038
2948,5279,0.9943881960520636,1639,0.9939730328020076
2949,5900,0.9887884810471197,5007,0.9879874432160741
295,231,0.997884788181551,3617,0.9936520816710755
2950,4414,0.9916644541644453,4659,0.991506064317423
