Music Name,Recommended Song 1,Similarity 1,Recommended Song 2,Similarity 2
2026,1965,0.9832483659322909,1875,0.9820632474200747
2027,3254,0.9978263049751791,1725,0.9963141394735142
2028,3269,0.9973765388370476,2077,0.9933441429413725
2029,3697,0.9902114367836099,1913,0.9899571264561912
203,5625,0.9989569128418124,5601,0.9948413985092054
2030,2941,0.993552103354474,3265,0.9909324911255986
2031,3814,0.9896898024261143,1756,0.9878668870914827
2032,2998,0.9895000009204654,1637,0.9879484735001784
2033,1772,0.9994674012209424,5894,0.996196267956805
2034,2969,0.9972120951373666,3290,0.9965699319871973
2035,1719,0.9973298621484775,1544,0.9908071190456919
2036,1969,0.9946967499949997,1815,0.9945840969295433
2037,3669,0.9955706269191447,2860,0.995173877863434
2038,1646,0.9953263878848371,2739,0.9945047869035311
2039,2024,0.9983544235827471,2073,0.9982658472162445
204,62,0.996558856351093,818,0.9923032444244404
2040,1779,0.9991596774057777,3858,0.9971154610829724
2041,1704,0.9958646574284006,1984,0.9948939128398304
2042,1615,0.9925537073535835,1605,0.9860994707984202
2043,4138,0.9956792364340908,1782,0.9931140606201542
2044,5700,0.99583692806032,1880,0.9954113382682147
2045,1482,0.9932352442082868,1592,0.9931707337226754
2046,3727,0.9949344523072161,3858,0.9945211396459399
2047,1711,0.9869052499535548,224,0.9859748865743212
2048,3844,0.9960170971646671,2968,0.994583310406408
2049,1671,0.9916904262319789,1638,0.9907428241769642
205,3599,0.9966930295052183,3536,0.9946983257791712
2050,1937,0.9965342678502603,2037,0.9929207295057296
2051,528,0.9940761464727078,1033,0.9904905019117495
2052,1938,0.996320456841735,1808,0.9941285348489212
2053,2017,0.9953634504634085,2021,0.9949465938812229
2054,2786,0.9946365200393629,5712,0.9879552277311651
2055,4061,0.9932820909502472,4452,0.9896403503828782
2056,1773,0.9902532649332233,1669,0.989696043127463
2057,4384,0.9928344639133379,3268,0.9913443588703774
2058,1962,0.9966932670385201,1683,0.9962882300637491
2059,4595,0.992923085713993,1505,0.9884416120550014
206,4550,0.9945802264179975,1313,0.9900437273890292
2060,1778,0.9689638368890683,5432,0.9644612622388674
2061,4557,0.9911814685195125,4617,0.9846122893741659
2062,1971,0.9919547013439988,1747,0.9908310777215412
2063,3510,0.9942518564320332,1564,0.9922568535993497
2064,5893,0.9916575504505053,55,0.9899919923034761
2065,27,0.9938109198942235,4973,0.990627461705851
2066,3997,0.9951161911415467,1625,0.9927893042304291
2067,1581,0.9974222044558784,1752,0.9958386412789313
2068,1693,0.9938440740316249,1679,0.9938064202646459
2069,4025,0.9948346720600345,4051,0.9947928151035977
207,564,0.9986234049462008,2792,0.9963709848454804
2070,4622,0.9931082561445439,3269,0.9925765252133634
2071,1635,0.9997932117179622,3907,0.9921307534105649
2072,5525,0.9959780811638446,5539,0.9928842698212295
2073,2039,0.9982660438148514,2024,0.995971800080236
2074,4168,0.9935795216113416,1537,0.99263447181162
2075,1275,0.992554191442166,1246,0.9902582015071804
2076,5630,0.9899377250522514,539,0.989886663013281
2077,2028,0.9933524603849173,3269,0.9933514227749543
2078,368,0.9948108098414246,1813,0.9930658563778297
2079,1657,0.993207245996061,5782,0.9902043441438554
208,1269,0.9964174670823612,3395,0.9960609729132393
2080,2011,0.9926469226312239,5712,0.990687162463181
2081,5431,0.994998755723822,5083,0.9923671184149752
2082,5444,0.9952631742273854,5542,0.9896982212612214
2083,4065,0.9980344560714492,638,0.9912131493490403
2084,1774,0.9982943456972673,1866,0.9966840284788644
2085,1737,0.9976630539330639,1786,0.9965929181146085
2086,1721,0.9948829723717645,1930,0.9948767148974009
2087,4155,0.9975965219289602,1564,0.9928978155317935
2088,1262,0.9954882100628899,4126,0.9948047287205619
2089,1969,0.9955820515264824,1700,0.9923008884585136
209,5020,0.9981665520063765,4954,0.9977855886011996
2090,1906,0.9943950725935461,1600,0.9915820478767557
2091,1983,0.9952290424311749,1428,0.9942365394452171
2092,5585,0.9904235738484621,2934,0.9903866139193525
2093,1621,0.9970477393966751,4025,0.9945431911321301
21,2977,0.9980092127761166,2947,0.9969606140670513
210,4185,0.9965386994297758,1124,0.993766898279531
211,4796,0.9925726726636017,4251,0.9913550499851254
212,4623,0.9926566985867793,724,0.9924999742631395
213,4514,0.9946722817359313,2023,0.9925240347559618
214,2018,0.994520163768931,3932,0.9936346530451869
215,104,0.9967549650890335,3766,0.9966680199073172
216,1458,0.9940507294924363,173,0.9931954508081923
217,3665,0.9962029541052837,2802,0.9957256518916885
218,3952,0.9942649527737603,5866,0.9939443426314352
219,976,0.9946474703285813,1509,0.9920009432248418
22,191,0.9949504746847525,1172,0.9924536383030544
220,4456,0.995589685397712,870,0.9927933484980351
221,439,0.99486742009892,3928,0.9946558564441744
222,4471,0.9894747133807684,3167,0.9889119775897375
223,803,0.9905074597683523,88,0.9893281835107465
224,4187,0.995479427575539,821,0.9934156275439301
225,3646,0.9920264968555167,5007,0.990636154141863
226,5607,0.9948151096616642,5307,0.9932784024477861
227,3757,0.989004567201842,565,0.9854446762618997
228,2790,0.996468350506613,69,0.9964400717129706
229,4411,0.9960199180638537,5076,0.9959774302094364
23,3689,0.9941631178290583,2834,0.9923485215906462
230,736,0.9949787122895961,147,0.993445604892301
231,295,0.9979616316814026,3617,0.9934378523726968
232,5842,0.9921943077649497,4997,0.9921709197102114
233,3665,0.9973496246712208,2802,0.995683183822733
234,5017,0.9975971044653706,10,0.9970584800678818
235,97,0.9938485624094198,4364,0.9907559405475774
236,1438,0.9974108781436265,3320,0.9932429835310808
237,3286,0.9969183991034467,5537,0.9958872978751087
238,955,0.9933012197349078,4070,0.9912920230677136
239,4679,0.9959081017908264,162,0.995098260200484
24,605,0.9956207161139435,3985,0.9907957377439531
240,3879,0.998356750918354,1320,0.9959098202415634
241,3524,0.9970715609898642,696,0.9936574941201421
242,5036,0.9969442624660239,5737,0.9957375316349879
243,1875,0.9888672567130217,686,0.9863052008147032
244,3210,0.9956737509975591,3392,0.9954317289130803
245,4279,0.9983341045960732,5793,0.9946627234061769
246,5933,0.9961848395063538,4781,0.9945239397433882
247,5827,0.9947182485868026,3246,0.9935014451739168
248,3414,0.994684763804248,4261,0.9922825891671755
249,1150,0.9956130870973039,3292,0.9951308829345622
25,2730,0.9938122385168692,1634,0.993634614117172
250,458,0.9972549951876664,1092,0.9952112588994727
251,4984,0.9944232499510195,4403,0.994060653937833
252,4608,0.9923448544049949,5033,0.9920395512113483
253,3289,0.9958968905460711,5660,0.9935884669848798
254,5915,0.9948515011583049,3616,0.9906065865154072
255,4567,0.9937293161627402,3431,0.9921760793659461
256,518,0.9975713423197992,3198,0.9963514741866114
257,2806,0.9948519296835734,1540,0.992938385274197
258,3899,0.9962351959621801,30,0.996196664635685
259,4881,0.9969133681369188,5025,0.996717443134454
26,910,0.9968398257051574,1942,0.9929393568509155
260,585,0.98475729356989,5724,0.9821971452400662
261,4295,0.9944593794207988,4261,0.9937764581562355
262,3223,0.986069722739546,332,0.9857875051626774
263,5784,0.9927148785100129,392,0.9924101676990779
264,4297,0.9945012045825542,413,0.9930774279942526
265,4597,0.9962867295785593,4537,0.994503054768699
266,1366,0.9878001842613501,5440,0.987288566712226
267,5810,0.9981917209872024,4593,0.9961836553700194
268,5375,0.9934562999041988,2968,0.9901300882503782
269,4121,0.9960596919643178,4293,0.992687539619395
27,2065,0.9938202253701718,4209,0.9937679543392338
270,5212,0.991877311383938,5086,0.9905141122082771
271,3718,0.9933674543113225,102,0.9932318165210209
272,4964,0.9970088409798606,4967,0.9918690631921696
2725,3048,0.9913631477264254,1211,0.9912662893360724
2726,4129,0.9953289211049906,1402,0.9950193466865473
2727,1117,0.9929441200887483,1162,0.9920842051457365
2728,2838,0.9906863518932789,3098,0.9900798712228254
2729,2956,0.9954186992637507,3662,0.994009318833671
273,290,0.9961865646387658,5819,0.9957388881180547
2730,939,0.9963369733142563,985,0.9953572990545677
2731,4978,0.9921746238510285,5577,0.9867409330156743
2732,3823,0.9980923879559555,4485,0.9975596635881523
2733,3008,0.9961211836723447,3009,0.9955620596098088
2734,3202,0.9929219769780881,2730,0.9924334813416503
2735,2038,0.9929859856727413,2739,0.9847066567516315
2736,1499,0.996240315410961,3964,0.9949675028197019
2737,3220,0.9952613393463196,3824,0.9950988485743352
2738,3248,0.9922835427146021,528,0.9918941771662919
2739,417,0.9950752980983003,2038,0.9945053059622196
274,425,0.9957753613099654,402,0.9946584686356875
2740,1212,0.9965044690983387,686,0.9949400667499717
2741,5201,0.9827206072357604,866,0.9802841296303587
2742,3845,0.9963317023186168,3722,0.9944152777348312
2743,162,0.9980604530007436,3813,0.9956015329128921
2744,2919,0.9973983052565503,4058,0.9970527900147224
2745,665,0.9935193992111305,1915,0.9931335955618057
2746,4546,0.9985464694672473,1720,0.9962230060128262
2747,5330,0.9925644851440425,4519,0.992140549468373
2748,1279,0.9974858941719845,1643,0.9948591904214331
2749,2825,0.9952867169385243,2977,0.9952336602039316
275,78,0.9972217078380905,1316,0.9968428598697643
2750,1312,0.9944509645423162,1359,0.9941171652687414
2751,1872,0.9964466612609785,3804,0.994439898065906
2752,390,0.9962345554182089,3709,0.9957137350877264
2753,46,0.9956283321352649,429,0.9945731190090076
2754,2811,0.9955510929635425,3840,0.9913560427674203
2755,1318,0.9953453106502141,3570,0.9924920687810306
2756,554,0.997568414383441,3032,0.9969836230646916
2757,63,0.9974714091744723,3801,0.9974133771629895
2758,3087,0.996853104736279,649,0.9963312094481365
2759,1211,0.9954124782990189,168,0.9950190206664876
276,492,0.9925209300592844,47,0.990785809276823
2760,4729,0.9923790588248287,240,0.9922543276189779
2761,3828,0.9972799404126034,3936,0.9972103304244153
2762,831,0.9954352776103041,188,0.9921172907099993
2763,2004,0.9971754841094236,3855,0.9937699797592179
2764,3902,0.9984956776957238,3218,0.9961068757048941
2765,374,0.9924657918864164,4680,0.990362372484432
2766,4539,0.9899426448378341,5171,0.987925677125481
2767,3101,0.9943673239415498,1551,0.9943589913387109
2768,1944,0.9974613384988557,1768,0.9933418906287671
2769,1399,0.991382342825203,3057,0.9910628789086359
277,1373,0.9959400926962696,641,0.9956342180391042
2770,130,0.9960121173030627,3589,0.9955521972373671
2771,1312,0.9959325236849714,3820,0.9937073001930316
2772,821,0.9950607949788979,904,0.9947191529232212
2773,1987,0.9974114355081484,1609,0.9926389151517069
2774,2798,0.9928335484216931,874,0.9916636222582134
2775,1008,0.9937876960031446,5393,0.9872090375621195
2776,3879,0.9930487096008387,240,0.9925755135723522
2777,4374,0.9952411229564474,4379,0.9920352993110715
2778,3084,0.9981833625132746,3656,0.9972190516877906
2779,1061,0.998629837434415,3357,0.9974303247415927
278,5799,0.9972911520415343,4827,0.9959122466897123
2780,126,0.9934516657018915,2996,0.9910108672862713
2781,3775,0.9964187642461234,3112,0.9963462293164866
2782,1328,0.9973724168588527,1237,0.991650310397399
2783,1284,0.9961115012619697,791,0.994527925641693
2784,4646,0.9982083634981332,143,0.9945304057254692
2785,1453,0.9976491189972814,4058,0.994977352756983
2786,2054,0.9946322560174906,1966,0.9859914035732872
2787,5893,0.9938451362082602,1242,0.9929262704619364
2788,894,0.9917854698788827,715,0.9903602887496653
2789,1901,0.9947373600681327,3747,0.994553331998258
279,3519,0.9974797792841604,5741,0.9960586453525458
2790,757,0.997905638638932,228,0.9964608049935837
2791,2849,0.9984856007525784,1231,0.9981341401673994
2792,207,0.9963800642002499,3179,0.9953959662111879
2793,4130,0.9978261336621581,846,0.9964050331068652
2794,3794,0.9984807350118606,1732,0.9942838306597701
2795,3960,0.9955629902975777,149,0.9953009292845255
2796,5358,0.9919951357261247,3978,0.9910818717909748
2797,2840,0.9934003000418421,2064,0.9877108383778522
2798,3840,0.9949122830870664,2774,0.9928321961793631
2799,132,0.9956238524005896,2848,0.9950190415507794
28,431,0.9982410056182409,102,0.9978079236384838
280,4178,0.9926277394710409,4268,0.9910608863052108
2800,11,0.9976589627334547,2848,0.9940606693087509
2801,3908,0.9930880015804452,2903,0.9926855045443101
2802,4498,0.9968255230017473,3665,0.9960083431163318
2803,3769,0.9926013658884271,2752,0.9896897966750058
2804,2971,0.994912371270461,773,0.9935919675083765
2805,1261,0.9971635510788032,3278,0.9955788017178774
2806,1540,0.9966261392447269,5681,0.9951867618520522
2807,3964,0.9947072345535892,3684,0.9918470748163748
2808,5171,0.9939329288371901,1280,0.9935107826165687
2809,611,0.9962133917442574,64,0.9960969443860838
281,4248,0.9978588046567314,3405,0.9956213159373108
2810,2976,0.9977795834915946,3112,0.9961488097143514
2811,2754,0.9955523551286974,4352,0.9953700303168863
2812,3025,0.9966803879477678,669,0.9931700525878371
2813,2996,0.9947340797169862,669,0.9933929492669922
2814,1066,0.994494960935249,3058,0.9915946233598171
2815,3740,0.9965470467395353,685,0.9954397354087418
2816,1136,0.996801344158352,3175,0.9957281964675488
2817,1302,0.9964160070372824,3172,0.9962212337318918
2818,857,0.9976197720715548,1194,0.9959495643408368
2819,1892,0.9967647080412844,1749,0.9965883414840736
282,4060,0.9948714241454982,1325,0.9937058733508861
2820,1043,0.9982728132715055,3789,0.9957922935423511
2821,3699,0.9900090771620449,2070,0.9865235335562189
2822,709,0.9973537813248765,3760,0.9972116312233327
2823,543,0.9899448876882808,443,0.9897484975488745
2824,3867,0.997198136746206,3937,0.9970386245165981
2825,2749,0.9952875631005508,2977,0.9919969417601671
2826,985,0.9970301516582459,709,0.996304190772767
2827,1606,0.9939732857054461,1817,0.9899898830419783
2828,1412,0.9952534710076905,1880,0.9947507854587122
2829,919,0.9895227080925807,3897,0.9890048557299873
283,1302,0.996000902609295,2817,0.9957317734731524
2830,3946,0.9943399330461572,2040,0.994088486854798
2831,137,0.9972246758540906,2894,0.997128528851884
2832,1884,0.993951868277405,1780,0.9917403294237453
2833,3266,0.9980390347147355,3112,0.9964368998306541
2834,2912,0.9963374297328095,3689,0.9961373572742093
2835,1323,0.9947656772444401,275,0.9937958354433338
2836,1473,0.9923937883791247,5718,0.9817806944172935
2837,3760,0.9969558314064192,4371,0.9966144629540885
2838,3700,0.9954427111434372,2728,0.990687530813294
2839,12,0.9958065448835491,704,0.9952468526579621
284,1210,0.9979350403395357,1257,0.9965335242355458
2840,2797,0.9933998137172666,3773,0.990285153252771
2841,2873,0.9883827375950074,3978,0.9882198115021861
2842,3727,0.9949153440570806,3954,0.994788495350265
2843,2869,0.9925232421164119,2935,0.9923229971744137
2844,93,0.9914121111992077,4337,0.9903105154985886
2845,2846,0.9878515590040494,3529,0.9830224688584441
2846,614,0.9927609111987356,822,0.9924233814881257
2847,142,0.9950751351064928,3075,0.9947733048746001
2848,4079,0.9971146537874614,164,0.9957978269710887
2849,2791,0.9984853291278503,814,0.9974250721594696
285,423,0.9979505198896707,3325,0.997164896151405
2850,4435,0.9942560535198742,3968,0.9937347190268027
2851,4064,0.9957131736426685,3821,0.9949614984545352
2852,1812,0.9902942435031707,2948,0.9875876210258343
2853,2876,0.9946190562641557,915,0.9943555748981615
2854,3741,0.9920576285662729,3221,0.9899652495689846
2855,4219,0.9881003633163901,4455,0.9879948205145338
2856,5555,0.9936002730093286,5436,0.9933354843064214
2857,2988,0.9941413214211546,1593,0.9933054351132509
2858,818,0.9959354069945804,1499,0.9951359040721452
2859,3078,0.9978392837406661,1145,0.995220142109527
286,4695,0.9943212494624398,3534,0.9941109080714344
2860,814,0.9977732853192227,2831,0.9970892660406985
2861,4040,0.9927797835310881,4718,0.9925601209153762
2862,19,0.9954273622269271,56,0.9948759540381785
2863,3086,0.9974557127583908,4431,0.9967552462057543
2864,3650,0.9946955022767433,4424,0.9937632773404462
2865,447,0.9940938672168432,3000,0.9912266592591927
2866,3847,0.997868791116131,4409,0.9967911594181851
2867,919,0.9948464956884957,657,0.9931129508703581
2868,3765,0.9924681138762206,1868,0.9922993173389297
2869,57,0.9937929005196029,4330,0.993218780808688
287,301,0.9909756933021676,1443,0.9898092960559298
2870,4996,0.9952347066996134,466,0.9940334634445199
2871,1881,0.9950328472394656,1708,0.9927477568809361
2872,3906,0.9948624720918222,65,0.9914663347613207
2873,3666,0.995613981185101,57,0.9946278653289026
2874,4663,0.9943886404022093,4300,0.9933119872101013
2875,3717,0.993726068181123,3209,0.9937078337341956
2876,2761,0.9958774224603858,2883,0.995279254161735
2877,1407,0.9943545320349082,615,0.9936734036046124
2878,3932,0.9960648771046465,3184,0.9942884497890989
2879,759,0.9950777007997308,5627,0.9948479966513382
288,983,0.9864547631676464,3626,0.9862256706377317
2880,4292,0.9949081392277414,389,0.9941529569798175
2881,1081,0.9946291423173342,4381,0.992100528893788
2882,3917,0.9938391519473236,4628,0.9934281661313309
2883,3801,0.9982584959485461,3011,0.9966285696780671
2884,3008,0.9963042246050162,817,0.9951998824394801
2885,2898,0.9979209828236734,4213,0.9945733019287305
2886,3156,0.9951344576457613,2888,0.9944034506389651
2887,372,0.9935765030273714,2837,0.993410107528254
2888,3156,0.9977768900802967,2897,0.9976812887245973
2889,631,0.9902084514770046,1499,0.9884491002206262
289,3831,0.9961346119248538,3167,0.9916351467608292
2890,3007,0.9949347765134977,2977,0.9923695541851202
2891,5523,0.9942220286012192,2034,0.9941110428561483
2892,4478,0.9926399727353608,3665,0.9926278488478966
2893,4426,0.993571507461676,2798,0.991966687925483
2894,2831,0.9971291264031882,3028,0.9966210987421529
2895,4215,0.9917330620206555,1027,0.9896109887835159
2896,613,0.993263219164909,165,0.9918759909687396
2897,2888,0.9976812747864586,149,0.9966644042258658
2898,2885,0.997920997173447,3207,0.9965072699266023
2899,3220,0.9951426631869078,1168,0.9942707680504898
29,3886,0.9970881831079965,3874,0.9942807596975759
290,5034,0.9964454998817268,273,0.9961835975482443
2900,3731,0.9972681270714808,4206,0.9903578379446308
2901,4407,0.996084871469906,611,0.9903573716327019
2902,1403,0.988237416378297,3961,0.9870816569785981
2903,3686,0.9965957118506611,1072,0.9948634239857074
2904,60,0.9934791187532268,71,0.9924544246508457
2905,60,0.9953869428280355,1355,0.994042331115594
2906,3849,0.9968947976916749,505,0.996819955865937
2907,4836,0.9934180347021045,5137,0.9932129818224528
2908,2916,0.9929578346592961,4040,0.9923797325282463
2909,4068,0.99491849967567,1190,0.9947952450126522
2910,3622,0.9985119712556095,1241,0.99652570826201
2911,3781,0.9973562562355264,3239,0.9951934745763423
2912,2834,0.9963368477445802,3689,0.9944394506005592
2913,803,0.9936320645612112,3711,0.9929700969959029
2914,4107,0.9939682111974786,3532,0.9935102939139621
2915,4169,0.9956451643311259,294,0.9953697878904435
2916,548,0.9968790771731969,3162,0.9956933610321999
2917,3767,0.9969676765719186,20,0.9939852638599158
2918,1602,0.9898747785170106,3270,0.9889413634472671
