Music Name,Recommended Song 1,Similarity 1,Recommended Song 2,Similarity 2
729,3515,0.99552550037355,3279,0.9954371631185056
73,4409,0.9954832785815652,3886,0.9953941647182528
730,539,0.9942931436417813,3385,0.9934995996976705
731,2846,0.9911893694937208,656,0.9891021534081983
732,756,0.9907599126587981,3132,0.9901004878678147
733,5310,0.9955645485773125,3178,0.9946962376020938
734,494,0.9950397396541784,1351,0.9930812290097726
735,4354,0.9975687454540324,20,0.9941494091730523
736,230,0.9951342692365992,147,0.9917371661179016
737,179,0.994014096904338,2834,0.9935501343216057
738,1376,0.99463619425142,5793,0.9946232784127195
739,3376,0.9987691493535853,1107,0.9962967787964907
74,1735,0.9914493637234212,5913,0.9877779339937955
740,4083,0.9925424821403424,5360,0.9880339920455373
741,4313,0.992622578980246,1375,0.9901739638602243
742,14,0.995270210124533,1427,0.9924143793954026
743,3364,0.9956670747280956,988,0.9929659312463235
744,3033,0.9950937072795281,5346,0.9919458492168678
745,4469,0.9954672768392194,2894,0.9950011608707785
746,5495,0.9984538031727588,1010,0.9965894900626345
747,3217,0.9973727240571295,3944,0.9938240795917092
748,5322,0.9896251432668264,3877,0.9870671882562452
749,5261,0.9948342360405388,4472,0.9927717409346383
75,35,0.9947580920202683,36,0.9897650764578464
750,2839,0.9945851958471392,12,0.9945373370732611
751,1622,0.9957645100542698,1634,0.9949373567953419
752,645,0.994912292791456,4314,0.9926043334154977
753,3881,0.9917391931740335,966,0.9896777418971501
754,1770,0.9931135090765161,1664,0.9922529916861612
755,4917,0.9980468137103584,3448,0.9961417810299806
756,447,0.9910069184019409,3132,0.9909472326436427
757,5226,0.997876830980021,2790,0.9978653765264424
758,659,0.993615392615655,3176,0.9893821892748766
759,1584,0.9961025848477015,2879,0.9951063323704099
76,5496,0.997341088681181,5164,0.9937463634183649
760,1003,0.9731216464363911,4949,0.9721301275741426
761,3892,0.9934960629738512,1442,0.9916319394177
762,602,0.9924223863599839,715,0.9870734384848331
763,4073,0.9909729751673609,5447,0.9907486310446592
764,5299,0.9969764900236714,711,0.9941210809010476
765,2799,0.9924852464045921,1902,0.9910621081163721
766,3772,0.9938339707994648,66,0.9908840083788789
767,4078,0.9810023224474878,5371,0.9806581123742558
768,2996,0.9975122491039035,2813,0.9917646223119242
769,1214,0.9954306377585989,1540,0.9950322502610993
77,1427,0.9950284806328784,4181,0.9908570381132608
770,3515,0.9946642084722845,5721,0.9911680520114836
771,4815,0.9950045268785599,463,0.9914429536767884
772,1990,0.9954678483331254,5045,0.9888983579712289
773,4400,0.9967236684275025,1052,0.9947942268320672
774,5412,0.9927257227215307,1430,0.9917705200810739
775,3781,0.9959198710582828,506,0.9943968439324469
776,1220,0.9967174140341382,459,0.9954419542465022
777,270,0.9878289710255524,916,0.9832042710907778
778,942,0.9929962679247727,4002,0.989279727168176
779,175,0.9963462824776202,3609,0.9934307739924
78,275,0.9972183089112551,4043,0.9963504796920493
780,1297,0.9950870639827916,1433,0.9933741944556832
781,4063,0.9926697264907491,209,0.9923783924488115
782,3654,0.9778306792648944,1873,0.9736123866406389
783,5077,0.992841885479514,4861,0.9866739339880908
784,3516,0.9916505957839844,125,0.9907089362749061
785,5454,0.9941324031531223,5311,0.9940327502072301
786,815,0.9955295353630261,311,0.9949012381312605
787,4170,0.9956620168501226,454,0.993432506721701
788,5815,0.9881494136026243,592,0.9877332905763552
789,1504,0.9912083943657563,1270,0.99029017072419
79,2955,0.996207640396969,191,0.9942708167238332
790,1208,0.9966425874616736,387,0.9964001694984976
791,2783,0.9945110676100485,3148,0.9936746849138836
792,3036,0.9957154557923361,1460,0.9953258281499152
793,4036,0.9955120654102104,1500,0.9930363842708702
794,4923,0.9949734632681426,3742,0.9942500707095339
795,4445,0.9958028725737175,5396,0.9937062085803622
796,908,0.9936119011675073,1942,0.9934889946889471
797,971,0.9950776409081418,5866,0.9936517097941167
798,3834,0.9932346990343812,4561,0.9925985939679766
799,4554,0.99000243864905,798,0.9880486349930478
8,815,0.9939280225545892,1355,0.9937767894541033
80,2917,0.9928510651777013,2952,0.9925076828682063
800,5223,0.9915813149050551,5400,0.9914949545149948
801,1530,0.9965816300608208,4813,0.9930621630667154
802,5395,0.9938170783253463,4132,0.9911786328007492
803,193,0.9974184616938886,939,0.9970841540763845
804,5231,0.9896206166741776,890,0.9894156360203412
805,939,0.9924523321450381,3897,0.9910353920692659
806,654,0.9947435713978402,5875,0.9897652130112479
807,2972,0.9957296954197457,1041,0.9956545286763258
808,5728,0.993933452137956,5021,0.9927944601979368
809,4357,0.9937723568339037,5028,0.9935657740162056
81,3732,0.9956703460915728,3219,0.995155336347305
810,5527,0.9945420444544918,682,0.9910815513172812
811,5636,0.9914612376707292,1016,0.9881089847255351
812,1519,0.9927458363316924,4546,0.9893733221684284
813,1336,0.995889704012679,4990,0.9938698995712655
814,3728,0.9979053848088152,2860,0.9977678762331037
815,786,0.9955450348692559,560,0.9944410284394293
816,5291,0.9956626567886815,5307,0.993620381130276
817,1901,0.9975213874087794,2884,0.9951895543490255
818,2858,0.9959201718673673,204,0.9923026724597147
819,4214,0.9963785771551021,398,0.9941764304021127
82,3204,0.9898162522821933,4534,0.9895727600481861
820,3698,0.9905609020580738,1086,0.9896378706802924
821,5627,0.9961580745444385,2772,0.9950738125726799
822,614,0.9928874792477299,2846,0.9924535163252578
823,3173,0.9957614430935408,308,0.9949929114482322
824,4195,0.9915327318521124,1427,0.9889142061160916
825,549,0.9962562024809157,1,0.9944548404662327
826,5488,0.9862211870814486,4856,0.9857885952934898
827,3019,0.9954603189059771,3939,0.9952141404733178
828,3087,0.9939789401100917,3928,0.9932694732674872
829,900,0.9982318433763726,3829,0.9931648630509893
83,2995,0.9906470142208131,177,0.9897431343664452
830,5804,0.9889731853378473,4180,0.9872476626516455
831,3713,0.997481586488584,1873,0.9974619998779813
832,1387,0.9875917467356332,5110,0.9867498593054721
833,124,0.9957966745849794,4296,0.9953201581758871
834,1561,0.9910435311871323,2858,0.98944462684304
835,906,0.9940950643705372,2848,0.9940323133757313
836,5201,0.9868837047053032,5509,0.9862595722786258
837,5502,0.9943452856630655,4561,0.9942112300855446
838,4825,0.9939802691289824,5640,0.993655601978934
839,4941,0.9940738946537618,4502,0.9913972472446516
84,4884,0.9865008201492186,5739,0.9807795698088296
840,4581,0.993696307298956,4462,0.9918885969962161
841,1161,0.9936246162696024,5836,0.9909640113338694
842,1833,0.9960389610468673,1004,0.9934107134941973
843,2930,0.992866202831661,1593,0.9919060727599386
844,3434,0.9937446037776569,1194,0.9933178256533497
845,3856,0.9962942574200457,479,0.9955244389476585
846,5706,0.9987986258640781,4097,0.9987904801312393
847,669,0.9930441601810855,3955,0.9926258864714927
848,676,0.9912772997740772,2927,0.991182927704806
849,3241,0.9951886548227716,91,0.9943503562671058
85,1541,0.9977787665620637,857,0.996210305286523
850,4383,0.9899413171917935,3938,0.9887161603963869
851,937,0.9954359310210882,4255,0.9943396939793514
852,5019,0.9896154841589694,4308,0.9872510845863147
853,5601,0.9914707260821856,45,0.9895060835982906
854,4248,0.9958654534683382,3495,0.9954685108340492
855,1589,0.9966258013489144,1878,0.9962728574561096
856,1428,0.9951115425179394,1122,0.9945198854504785
857,2818,0.9976286849292544,382,0.9964971045946742
858,3196,0.991931999779546,3465,0.990806170484234
859,203,0.9932856172627624,5601,0.9930186796600003
86,640,0.9962275722202499,5638,0.9959054850315672
860,4907,0.9937851403656619,4809,0.993429130349112
861,673,0.9949541449530092,1110,0.9939034351449455
862,4621,0.9933642111256656,1804,0.9916516062390032
863,4310,0.996028938846943,1743,0.9954135145111753
864,3554,0.9940220551830622,1131,0.9930572631829953
865,4120,0.9872444839040906,3466,0.9865289355684683
866,5600,0.9902614255680756,1236,0.9869617047448757
867,3863,0.9944418518762045,4481,0.9907586230605334
868,4852,0.9958949411515332,5308,0.9907281756427825
869,1926,0.9884015911279518,1656,0.9875914156770133
87,3320,0.996046612879874,3507,0.9949507537577726
870,4456,0.9953083685932035,220,0.9927859934710315
871,3468,0.9978284909298946,4238,0.993686238933098
872,557,0.9890904016589175,4795,0.9872149930311741
873,5496,0.9913466051749719,798,0.9906217100270113
874,2774,0.9917078585003901,3,0.9903309889910605
875,452,0.9987415540577612,5024,0.9965116865042343
876,5520,0.991574498703594,3053,0.9903131850266543
877,2801,0.9920468598502331,1150,0.9918907943906424
878,56,0.9965033012631876,19,0.9941301383793203
879,3365,0.9937503928529545,5256,0.9906179620756596
88,2891,0.9907486173560152,2983,0.9905284092386962
880,4558,0.9813785750402423,3182,0.9810939582294816
881,980,0.9952171976121998,1521,0.994603447126753
882,4544,0.9933382157970644,4489,0.9919464222623733
883,4353,0.9963357597951017,4338,0.9962371395882952
884,359,0.995435371701119,195,0.9949659565304158
885,4370,0.9939801696488788,3752,0.9939025629205719
886,1172,0.9960657248515713,3078,0.9945894022640974
887,661,0.9963032523423094,192,0.9948487244667503
888,4961,0.9876734129000746,4691,0.9869606982871583
889,923,0.9952665449085311,1344,0.9945195310098155
89,4436,0.9973995907551213,4743,0.9924956998205585
890,4490,0.9959218450447688,5547,0.9931854238627046
891,3737,0.9960260418719548,536,0.9883189457334597
892,1106,0.9946727491004652,5001,0.9924878476415836
893,3587,0.994275773244988,5114,0.9927485207273561
894,2788,0.9917924068906883,1775,0.9881466881192134
895,1215,0.9966677035420203,3388,0.9952371782066364
896,5694,0.989784418025474,2846,0.9851620480574126
897,753,0.9890183489414861,212,0.9845869445678699
898,3038,0.9966923581968974,3656,0.9955578996336983
899,4747,0.9925275543886224,3046,0.9925065741941403
9,1132,0.9937970759533853,1202,0.9922484902442078
90,822,0.9922860264312953,614,0.9922805552161565
900,829,0.9982382971340072,3703,0.9942839034250534
901,2727,0.9918211481984867,4077,0.9899242445512146
902,3089,0.995940598146189,5224,0.9943323600158147
903,615,0.9968369179052433,1423,0.9947893023604546
904,2979,0.9951069804244678,821,0.9949972192570317
905,4571,0.9965148398351721,4585,0.9908642625518768
906,176,0.9951422315365868,835,0.9940824094591765
907,68,0.9956333297776866,3231,0.9933496642932608
908,910,0.993896716351769,1342,0.9936695014733579
909,1756,0.992258142497829,3726,0.9900944900082114
91,849,0.9943548626735054,4215,0.9921336807646054
910,26,0.9968387697960072,908,0.9938968426120595
911,5302,0.9956602955122295,3618,0.9952755787437948
912,5439,0.997674165277982,5891,0.993750412119048
913,5532,0.9907690033520308,1479,0.9877592745424414
914,1490,0.9919571603456412,1099,0.991394234279828
915,2906,0.996334688229954,2853,0.9943531511389455
916,5075,0.9969339596954399,5257,0.9914503256991041
917,4820,0.9926961141411712,5271,0.9900226357872907
918,621,0.9846907067106105,474,0.9845472444055975
919,657,0.995999033069328,2867,0.9948464197172889
92,1147,0.9948117610478336,3137,0.9934885240073024
920,5326,0.9906760151232725,3653,0.9895330071262234
921,5620,0.9942681954881992,3233,0.9935312567593034
922,3727,0.9947410522310336,1140,0.9946801864312983
923,4924,0.997050908421949,889,0.9952661141317247
924,1047,0.9957128997122674,3026,0.9935570058175408
925,5191,0.9877849211158886,5415,0.9862720909957691
926,3624,0.9963567968754176,649,0.9911120358168901
927,1,0.9940951004546289,707,0.9915033233622996
928,5396,0.9967939696369275,5656,0.9951748113750629
929,5447,0.9971120998081812,3980,0.9924982669654748
93,2844,0.9914125172282587,4337,0.9867439585074963
930,1935,0.9977373114994615,1951,0.9955591481457825
