Music Name,Recommended Song 1,Similarity 1,Recommended Song 2,Similarity 2
3684,1290,0.9942668947004033,3703,0.994068665800627
3685,3886,0.9927778395272301,144,0.9916201969894226
3686,2903,0.9965932156311798,4068,0.9947225681573094
3687,2736,0.9947218120095392,3985,0.9942194852526952
3688,1876,0.9961363719504027,1659,0.9960938605987233
3689,3856,0.9965491522197043,1562,0.996158920267376
369,4935,0.9946807904682002,3398,0.9924937490906215
3690,4846,0.9926366816948633,4741,0.9915173714253843
3691,3873,0.9954870229097154,823,0.9933744276118084
3692,3602,0.9963592970193095,403,0.9961165797606736
3693,4644,0.9878859355586814,3174,0.9858075764751005
3694,4323,0.9984005033595663,3672,0.9940734544069534
3695,169,0.9965474721228216,3750,0.9922383740366464
3696,2955,0.9965569440458035,3843,0.9958930126580643
3697,4022,0.9916463632673111,1641,0.9903717295969303
3698,3707,0.993318103178081,950,0.9912183752231561
3699,5069,0.9934641090169869,3354,0.9926633714630106
37,3680,0.9929391483877915,4542,0.9914531785679178
370,5005,0.9975304336800557,3562,0.9957246431684476
3700,2838,0.9954429773098629,2964,0.9929960205422378
3701,73,0.9953102192512616,2884,0.9942339950603615
3702,2973,0.9978146980051175,3796,0.9977804062124759
3703,1290,0.9971432289331624,900,0.9943041943407083
3704,117,0.996365986546566,2866,0.9954991389754368
3705,3848,0.9953865880309538,162,0.9953178472378761
3706,3725,0.993593006035844,1868,0.9913456508460803
3707,1086,0.9957896631085785,4307,0.9954928380479002
3708,1084,0.9929098893910824,1274,0.9923451525683243
3709,2752,0.9957124310026432,3963,0.9921353066097837
371,4068,0.9976194153229615,3295,0.9973478020581373
3710,1291,0.997279957151362,4436,0.995676535716863
3711,2913,0.9929702423186445,196,0.9914194668312785
3712,3440,0.9877184510027088,3834,0.9818917965164013
3713,831,0.9974908283835778,1873,0.995075710682327
3714,1312,0.9939126011368558,3029,0.9931129498309742
3715,1625,0.9951199441200942,1604,0.9942614480532166
3716,4023,0.9937234864793004,313,0.9929586662412708
3717,4339,0.9951040784888786,2875,0.9937261823808047
3718,201,0.9973702980034252,102,0.9956575267430163
3719,1793,0.9931944944316681,1732,0.9925811385395941
372,709,0.9963076799971108,2956,0.9952318581825158
3720,1820,0.9885706561388049,3034,0.9876697505801549
3721,3084,0.9917779832373464,518,0.9917758372568153
3722,2742,0.9944131081498271,64,0.9927744450742728
3723,3079,0.9936242207719788,1136,0.9932413208673878
3724,3656,0.9944291962654436,542,0.9934512027446377
3725,3266,0.9963732016311287,2888,0.9955102557627856
3726,3813,0.9960008835509316,1756,0.9944902708012806
3727,4330,0.9970644558262254,3858,0.9962353288959904
3728,814,0.9978865231102564,3208,0.9959095564524149
3729,2965,0.9980366921165386,513,0.9973730743066591
373,5881,0.9957816318013237,5778,0.9941626963091733
3730,1918,0.9963511171536279,3100,0.9963401254983053
3731,2900,0.9972686406308616,1761,0.9888664853167092
3732,3733,0.9965807707637705,2940,0.9965409005952125
3733,1320,0.9982538980136554,63,0.9967865611960134
3734,2981,0.9924674694715723,4683,0.9922455551249324
3735,39,0.9920190656920985,5222,0.9915687534311068
3736,4175,0.9924513514904717,4200,0.9908301419772426
3737,891,0.9960168747945922,5528,0.9896903114330164
3738,1351,0.9949616202899881,3568,0.9914897439251288
3739,2923,0.9943936076774474,2897,0.9933910817492784
374,4527,0.9944232589801154,4473,0.9925481197467745
3740,685,0.9982579828349523,2815,0.9965470767472516
3741,4219,0.9953242613157137,2854,0.9920580756554878
3742,3076,0.996444841386856,146,0.9957681717448794
3743,3772,0.9905949915281524,3355,0.9873515645257795
3744,3683,0.9973321291323752,3007,0.9958342190685003
3745,3141,0.9938857507374461,4116,0.9935458350748442
3746,3936,0.9969723486154558,513,0.996753477032063
3747,2942,0.9966616323768926,4409,0.9963048196751166
3748,4077,0.9984556559700534,150,0.9932158204735418
3749,4749,0.9944277599179686,1417,0.9930955324185652
375,4954,0.9960780827591422,4968,0.9960030107126578
3750,4563,0.9938686769079556,3650,0.9934014862333387
3751,5310,0.9953166302909869,733,0.9952411122516446
3752,4064,0.9957633081688892,2946,0.9946186790355915
3753,940,0.9957140372298112,3241,0.9949114330585207
3754,5523,0.994063457179464,162,0.9930630689211374
3755,1486,0.9933939768585103,3981,0.9925721862531309
3756,2904,0.9920236756884847,71,0.9913768860889516
3757,122,0.996568261448617,4999,0.9950204724267296
3758,131,0.9949091140903572,5726,0.9938686704895862
3759,169,0.9900521794495141,4958,0.9885894663526517
376,328,0.9959922396261359,5059,0.9950101587589603
3760,2822,0.9972116080222241,2837,0.996955725824427
3761,4088,0.9944064447394798,4399,0.993451811390282
3762,2811,0.9937920880857473,3915,0.9913632144131761
3763,62,0.9930126949700314,204,0.9907261816303514
3764,713,0.9973839832813199,127,0.9936748937390398
3765,2732,0.9956926213135785,2923,0.9954359468675529
3766,215,0.9966789540131603,5689,0.9956035187251995
3767,2917,0.9969673993583515,3175,0.996412086447563
3768,3831,0.9909455719005709,3961,0.9893712989226163
3769,4299,0.99425461025936,3951,0.9932939584662341
377,4045,0.9968392495798556,3185,0.9937494716634713
3770,3239,0.9978279968895065,2935,0.9967468463842385
3771,3954,0.9981587722862558,2959,0.993121878171708
3772,766,0.9937828672352246,66,0.9929514119027556
3773,2840,0.990284867109472,3835,0.9900154618481358
3774,544,0.9957084146781254,4954,0.9930251090790404
3775,3266,0.9972041614912641,3051,0.9968888612434957
3776,578,0.9940275203421136,128,0.9927826904380761
3777,3218,0.9954433068531613,3959,0.9948507245719512
3778,3019,0.9937916361945391,2909,0.992393451683787
3779,3388,0.996509375218189,1202,0.9937064187829574
378,5903,0.9947588999837541,3620,0.9930979608160714
3780,3657,0.9961715896216276,490,0.9940379736068407
3781,2911,0.9973560155643291,775,0.9959897833253031
3782,3156,0.9966825381944056,2897,0.9965860956668323
3783,4322,0.9970079750248947,3116,0.9969123212627148
3784,1602,0.9862497320810008,1312,0.9854494083082925
3785,2013,0.9919189213771957,682,0.9905892152513357
3786,5107,0.9966387593159015,108,0.9936235629416639
3787,5266,0.995068602472158,178,0.9948168583043488
3788,4058,0.9928490873214256,4336,0.9917407561125013
3789,1578,0.9964296338952269,1043,0.9958897580066501
379,423,0.9987020161329225,285,0.99697815683431
3790,3208,0.994857706996963,2037,0.9944373481296666
3791,5677,0.9905266751140315,1753,0.9879505210454955
3792,3006,0.9959162029476895,2906,0.9951063025028597
3793,1485,0.9922565703574409,4469,0.9897016854029496
3794,2794,0.9984802443018338,1760,0.9942519448570882
3795,1251,0.9960910359236874,1083,0.9958590438101319
3796,3702,0.9977803801057566,1320,0.9968347198218295
3797,139,0.991433353489288,4432,0.9874989408907546
3798,1562,0.9973290566323886,3984,0.9958133923110062
3799,1839,0.9953335811454617,2733,0.9922829185537068
38,3687,0.9908770410710355,2736,0.9880179725300978
380,4753,0.995974298410998,259,0.9945443921729709
3800,4923,0.988422365242655,2766,0.9873080001244726
3801,2883,0.9982585006409208,63,0.9975116185981923
3802,3357,0.9943903993943463,3828,0.9940006461138743
3803,5279,0.9967468189958442,1641,0.9958100133148229
3804,3937,0.99645889277036,2824,0.9959913489127513
3805,3093,0.9918648565979903,3024,0.9909261579717167
3806,500,0.9911068794442521,439,0.9888698350289687
3807,5017,0.9979118143601606,234,0.9955598278421823
3808,4376,0.9946090142408096,4351,0.9899656663672385
3809,988,0.9934145479310449,3339,0.9931380891862286
381,4416,0.9970052829853459,446,0.9960346566787499
3810,497,0.9941527132141509,436,0.9932371935137393
3811,3106,0.9955645982623301,4645,0.994318960535982
3812,1883,0.9926399771134552,4230,0.9925256008283864
3813,3726,0.9959987264150123,2743,0.9956030296911332
3814,3008,0.9931825694308162,3991,0.9923548813455427
3815,3534,0.9970480901853884,4428,0.995170013724672
3816,2958,0.9951562905953166,181,0.9943423456407963
3817,348,0.9920750830852166,574,0.9906227763641137
3818,1962,0.9961313247985258,2058,0.9952681029231987
