Music Name,Recommended Song 1,Similarity 1,Recommended Song 2,Similarity 2
5619,5377,0.9963970138674716,5388,0.9962787315412683
562,3052,0.9909704848200332,694,0.9879892713613287
5620,1194,0.9948415786737264,69,0.9942424510727249
5621,5541,0.9974014652916544,5091,0.9967696994780634
5622,5155,0.9970000224107087,5507,0.9960585424301036
5623,5321,0.9971864330939948,5088,0.9952946605248271
5624,1006,0.9947403172548224,697,0.9941996518082064
5625,203,0.9987453759740345,5090,0.997246137094782
5626,5458,0.9951474209336578,5303,0.9929820967049353
5627,821,0.9960988718968505,2879,0.9948954160615785
5628,5198,0.9903778585591654,5448,0.9902772754088099
5629,5105,0.9977752279129227,5651,0.9945682818317851
563,3218,0.9941313002827616,1567,0.992594578461196
5630,1045,0.9927535320533839,4660,0.9922669844320327
5631,5068,0.9943706164419663,4872,0.9937566612988581
5632,4822,0.9951717954389169,816,0.9935524292669843
5633,5364,0.9954214134903452,5531,0.9953722309766188
5634,5412,0.9926482605319067,5480,0.9913519348014217
5635,4136,0.9932736992178367,5172,0.9888680181034685
5636,1016,0.9938112971835131,5367,0.9938060229638601
5637,5452,0.9955073696634178,5503,0.9941426730794246
5638,640,0.9977175688384031,5293,0.9959434695605134
5639,4181,0.990207800451305,4026,0.9897958184981341
564,207,0.9986481438875799,522,0.9976096331843435
5640,5456,0.9959578027824554,5474,0.9939908582183045
5641,4348,0.9935473747965816,597,0.9931683278265281
5642,5192,0.9890081030323237,5162,0.9883851655074147
5643,5285,0.9947539647309052,5208,0.9926906212772099
5644,3038,0.995741867069362,1524,0.993444855345271
5645,5149,0.9940563122661421,5282,0.992828701610844
5646,978,0.9925649065067157,5138,0.9903197852254089
5647,2805,0.9952932279915122,387,0.9940439194569182
5648,5797,0.9878511560971254,3360,0.9878174196217663
5649,5448,0.9943247133967817,5364,0.9942431918274508
565,4999,0.9871476416752852,157,0.9866552037050371
5650,5239,0.998892269368643,5536,0.9975857397106529
5651,5653,0.9979453909261178,5463,0.9963338452182422
5652,5184,0.9914076535476765,5615,0.9886425237766766
5653,5651,0.9979444934208634,5179,0.9973572271338704
5654,5267,0.9966189736233158,4869,0.9959524896235294
5655,5291,0.9932974302169238,816,0.9928196080148513
5656,928,0.9951811805454642,642,0.9943943632067447
5657,5476,0.9949661257067177,5389,0.9921610640719869
5658,4816,0.993087425672352,5332,0.9897767579714578
5659,1706,0.9830897787893312,1584,0.9828063373841377
566,3306,0.9972286739179207,1362,0.9953955053287324
5660,17,0.9964599462643047,194,0.9955309718285146
5661,111,0.99338580959877,5585,0.990801781280927
5662,3083,0.9957267631589035,4269,0.9952379543544502
5663,3415,0.9942012310836262,2870,0.9915447406799315
5664,4453,0.9957176684662454,5813,0.9951284488390532
5665,3500,0.9954834814881997,4945,0.9906553408178098
5666,4738,0.9952975868560369,237,0.9950488083472523
5667,215,0.9918897031692682,4185,0.9900544190722768
5668,3359,0.994941012064657,4829,0.9937881654655493
5669,4906,0.9941219465290588,5818,0.9940602982868021
567,3982,0.9970052596044815,2025,0.9966911230838367
5670,1308,0.9972311730202467,3658,0.9970634372210709
5671,5723,0.9959656294897027,5841,0.9954220395116152
5672,32,0.9949253356617244,1055,0.9947376941185646
5673,4911,0.9882671477885279,465,0.98642292977037
5674,3611,0.9958841729379196,4216,0.9952287104086299
5675,5769,0.9953942097115807,4965,0.9943838932231042
5676,1366,0.9956989200983272,2995,0.9899067660139309
5677,2986,0.9961418923189818,3791,0.9905052745543114
5678,4807,0.9948202696545614,2,0.9926814030537311
5679,4909,0.995567679215537,405,0.9941499453626562
568,1506,0.993608890584065,663,0.9917896357977862
5680,2837,0.9962241233735495,64,0.9935847852885287
5681,3365,0.9973534810362193,2,0.9953301355580747
5682,4063,0.9910335601799668,5921,0.9899429677258718
5683,324,0.997667935720852,3383,0.9913618119016483
5684,1310,0.9968052622579094,5215,0.9963428806623194
5685,628,0.9939372536144284,5745,0.9931047982303398
5686,5719,0.987437688999335,121,0.9848085207994646
5687,5780,0.9972845203081204,1381,0.996600407648901
5688,1206,0.9936606386101736,5046,0.9892398498082774
5689,3766,0.9956053876442443,3092,0.9925626907374152
569,4743,0.9920323754971467,4331,0.9917637480341781
5690,860,0.9915583111160816,597,0.9909999080200206
5691,3267,0.9970666001398751,4001,0.992096980869573
5692,3575,0.9953148827808396,5794,0.9892916651469702
5693,5002,0.992515378923578,324,0.9923240015303105
5694,896,0.989761403587622,3577,0.9863754593203268
5695,3882,0.9990162391436298,4804,0.9950271361257509
5696,3524,0.9904098700206527,969,0.9903171692561744
5697,4808,0.9922301011456005,5419,0.9894797127403477
5698,4583,0.9958157512805026,5352,0.9956085151998596
5699,5344,0.9969591874555809,1573,0.9954352270742635
57,2977,0.9962245963132019,3838,0.9956972982887605
570,3941,0.9883485092528332,825,0.9870817650482019
5700,1467,0.9977206076669906,1815,0.9970468591370208
5701,5018,0.9969920878065076,5779,0.9945762398139382
5702,4899,0.9935432838549846,4759,0.9929151689149541
5703,5683,0.986919593449552,4382,0.9853659239151848
5704,3305,0.9947828967265455,314,0.9937202436848541
5705,1360,0.9928582604151868,1087,0.9921489265523766
5706,846,0.9987985307509227,4097,0.9966746849939623
5707,1620,0.9885379352862259,1850,0.9884852769095586
5708,721,0.9926720195982207,5764,0.9922186421699474
5709,2025,0.9891603541649754,4502,0.9876128204877395
571,3975,0.9922842935917243,5875,0.9908953101908327
5710,3362,0.9972399160545812,3648,0.9950041409597017
5711,5869,0.994470197137385,5827,0.9925985083785797
5712,5331,0.9916192329288543,2080,0.9907073883262133
5713,4691,0.9964074661663865,4890,0.9911714845152958
5714,4750,0.9919751408299892,1290,0.9919540754758034
5715,1631,0.9927887735493116,3839,0.9923352835675927
5716,5046,0.9947396728719229,1206,0.9930354144250313
5717,609,0.9931809147697105,5524,0.9929768073972234
5718,115,0.9899979246538698,1366,0.9893264061312245
5719,5515,0.9932541890457655,3365,0.9928311330395727
572,3686,0.9883613585493727,1161,0.9881790297055376
5720,3502,0.9975068627813343,4084,0.9937862697980513
5721,712,0.9969329843668742,770,0.9911353518073153
5722,3919,0.9940751131708548,495,0.9924661923576238
5723,3566,0.9984054344132492,5027,0.9970034080016018
5724,1280,0.9943421658076483,585,0.9939646374742149
5725,4140,0.9942960484848237,5823,0.9935923120568511
5726,1440,0.9967063104285935,3890,0.9964731668803004
5727,30,0.9965565592881828,258,0.9949234595650038
5728,808,0.9939463850537987,881,0.9931728731645082
5729,3625,0.9958730432203284,5830,0.9951563067006917
573,3439,0.9953928977725632,3650,0.994367658993139
5730,4453,0.9959606327017806,430,0.9947460286678774
5731,156,0.987838827114803,604,0.9865507446486679
5732,3634,0.9983744188829744,641,0.9979684773691835
5733,5910,0.9923526887533145,551,0.9917613382456598
5734,5184,0.9885194408006518,4810,0.9878132306980635
5735,5026,0.9965176687352041,4957,0.9950164468900348
5736,4995,0.9966041730551545,3552,0.9959715505684154
5737,4876,0.9965120748721152,5036,0.9960290838618061
5738,5799,0.9979539029355161,5020,0.9962923117658696
5739,3203,0.9934453671977642,4792,0.9913890107130855
574,348,0.9948508992472688,95,0.9942603775188441
5740,5015,0.9968695841917045,4927,0.9961677839307989
5741,3613,0.9972225883184657,5025,0.9970659965474699
5742,4980,0.9966932735941527,5899,0.9956284811818743
5743,478,0.9943161042530295,769,0.9939885141157944
5744,1086,0.9929543217830996,992,0.9910269389604813
5745,5931,0.9959363040130329,5685,0.993138623239526
5746,474,0.9886797511966293,305,0.9873729594384132
5747,5916,0.9908596965601081,5492,0.9908270479521508
5748,3349,0.9946686157270737,3425,0.9930785015730442
5749,5873,0.9696052430985468,3637,0.9595433216637835
575,1228,0.9910755395222819,3953,0.9881346276833989
5750,106,0.9885427098190355,5779,0.9864809056079474
5751,3171,0.9967049288544122,623,0.9958140126312552
5752,592,0.9930357992170293,4737,0.9928200059148153
5753,3940,0.9961796838513386,3402,0.9944339834915809
5754,4931,0.9966855529476669,1353,0.9944032803193237
5755,3369,0.9952146254753216,1492,0.9912502735519794
5756,323,0.9956620548782269,3279,0.9941778354564521
5757,229,0.9927421411778556,153,0.9889823299098217
5758,1424,0.9966707424091812,4245,0.9930344826153024
5759,4837,0.9901552413682376,5829,0.985369985354461
576,48,0.9949420743355811,5518,0.9947526875816987
5760,5517,0.9942261606208118,4239,0.9921835361136004
5761,4902,0.9926792572674438,210,0.9903152188838641
5762,722,0.9906548055694016,551,0.9904310550451898
5763,3554,0.9950579859177253,1238,0.9928255156978761
5764,5708,0.9922378402056365,1326,0.9897295849486809
5765,1465,0.9841082946943013,4631,0.9840918963464484
5766,3376,0.9953006126576387,1107,0.9942061596317575
5767,442,0.9893993329471901,3527,0.9854090937671033
5768,326,0.9900090648667431,3466,0.9877056019231895
5769,5675,0.9953867300282556,5882,0.993191588782509
577,906,0.9893872061178344,33,0.9884993875198455
5770,3634,0.9937352574580609,405,0.9936667194593938
5771,3525,0.9932850891976127,407,0.992748716245643
5772,1225,0.9952404853004664,5886,0.9924700200890374
5773,5930,0.9950061137948503,453,0.9949543161150878
5774,4835,0.9958791114921054,3601,0.9952636962027653
5775,5485,0.9936153868569417,5792,0.9912465938286066
5776,1650,0.9915283956182486,4280,0.9913812747491999
5777,3990,0.9944015397117495,1119,0.9927764966424566
5778,5881,0.9979421039316692,373,0.9941633349874539
5779,5701,0.9945802856032552,5756,0.9935609345473952
578,3776,0.9940255096031795,128,0.9886204870842674
5780,3095,0.9975106641333877,5687,0.9972638135949818
5781,5423,0.9939876046259136,4084,0.9901163115770139
5782,4962,0.9949357902793158,3300,0.9930996106467281
5783,4894,0.9970927672551583,508,0.9966254850452683
5784,4062,0.9954443708571602,3575,0.9942453058999025
5785,1094,0.9955048521916463,4900,0.9945742218945445
5786,5876,0.9999430685021383,5134,0.9888693019227326
5787,398,0.9968265383778898,4453,0.9966468410267605
5788,619,0.9847052492350017,4819,0.9834509255574111
5789,5012,0.9949202250244232,5819,0.9947315566947378
579,1050,0.996218905306612,3891,0.9958708844359844
5790,1079,0.9911997350515482,819,0.9876824574236148
5791,868,0.9810648554500578,4852,0.980993591344536
5792,5399,0.9964510205734688,5485,0.9960781007494761
5793,245,0.9946550456700156,738,0.9945034142177771
5794,3552,0.9928462353107389,4403,0.9924072849908999
5795,5871,0.9958265931356117,4805,0.9952376984726625
5796,388,0.9930830668583108,261,0.9915888330779515
5797,5648,0.9876999696615053,3360,0.9816164670274558
5798,4126,0.9965790464553045,4114,0.9956212243783521
5799,5738,0.9979550398426085,278,0.9972988745395927
