Music Name,Recommended Song 1,Similarity 1,Recommended Song 2,Similarity 2
1449,5523,0.9964058891672105,3044,0.9899572469040885
145,1380,0.9924289107900518,1388,0.991649678200819
1450,1101,0.9901109659101393,1544,0.9898606953101388
1451,1354,0.9965570476381388,194,0.9908429794219081
1452,3534,0.9951418600004351,4577,0.995025694193574
1453,4058,0.9991179765441558,716,0.9976233133119827
1454,4562,0.9967357149140478,4652,0.9957586145830548
1455,3715,0.9933906632679523,1476,0.9904479221934529
1456,4494,0.9947650735024295,3981,0.99247552686253
1457,4188,0.9935368263329802,1440,0.9904272439107805
1458,216,0.9942637950979897,1491,0.9941476525863727
1459,1311,0.9950356303040759,4033,0.9939098963590633
146,3742,0.9957581096557465,3244,0.9953507700363194
1460,3036,0.9975518438552534,792,0.995486601903071
1461,4916,0.9957134239465508,969,0.9953743874260512
1462,5763,0.9925593775288585,4593,0.9905472406652333
1463,1277,0.9969546345404825,1349,0.9928672245122218
1464,395,0.9949104416735183,1604,0.9940572788847246
1465,4142,0.9928177811373836,1460,0.9915488146626319
1466,4259,0.9950610276828169,3461,0.9925012700049167
1467,5700,0.9977267169370332,1664,0.9967758278126673
1468,4932,0.9859652826558449,3272,0.9858184632749124
1469,5904,0.994714506422634,293,0.9915026315251866
147,4862,0.9937153830548981,230,0.9935082704166224
1470,1448,0.9960533852060485,3085,0.9926544182836713
1471,3810,0.9929430185161214,3655,0.9902719138656626
1472,5186,0.9975753932331505,3118,0.9955570631166658
1473,1500,0.9944835052213162,2836,0.9922965611295799
1474,3615,0.9913865234948728,3442,0.9911633322157904
1475,1258,0.9950892575994904,5513,0.99264384848416
1476,1625,0.9967261738458697,4147,0.9939988539778791
1477,4899,0.991740399832513,4306,0.9909577016733306
1478,1948,0.996428519991386,1817,0.9947339741647426
1479,913,0.9878138724024438,748,0.9798953810356336
148,5028,0.9884987904334632,366,0.9870087741657233
1480,1229,0.9955119197572478,3752,0.9936157885243482
1481,461,0.9964865485812994,4582,0.9942169796935043
1482,1866,0.9966714143375052,1774,0.9962360477817995
1483,1289,0.9944009970678857,4236,0.992750477891676
1484,1526,0.9948910765039197,1513,0.9935222950198067
1485,4672,0.9978857535262772,172,0.9954502917162787
1486,3860,0.995643383760356,1319,0.9938285826361833
1487,1908,0.9935889942518001,3262,0.9902620005871712
1488,150,0.988463925585986,1434,0.9870128784873687
1489,1264,0.9900115008044007,1167,0.9893006768905145
149,2897,0.996752626405288,2795,0.9953192009093664
1490,1537,0.9977538216901304,4436,0.9941252038728772
1491,2916,0.9954258951195226,1458,0.9943264553756868
1492,3591,0.9923383698527216,5755,0.9911940509817445
1493,5807,0.9944781337908816,2928,0.9943988783605718
1494,3310,0.9945514855023845,10,0.9943377717773987
1495,1133,0.9921303997434163,1304,0.9912827449830889
1496,1071,0.9929690887505634,4171,0.9918475626771169
1497,250,0.9950276898371024,4258,0.9943018437690735
1498,4209,0.9932987368855691,4332,0.9908012493635681
1499,2736,0.9962556296621511,2858,0.9950933412415032
15,919,0.994041488102383,751,0.9939996318663928
150,1434,0.994668380712125,4077,0.9941887385441718
1500,1473,0.9944838179497308,793,0.9930343815719863
1501,1846,0.9940724889307657,4204,0.9897732510878666
