Music Name,Recommended Song 1,Similarity 1,Recommended Song 2,Similarity 2
4719,5863,0.9947750737156927,5183,0.993428442790488
472,5210,0.988374990224312,5931,0.9874799923989656
4720,4058,0.9950502071319418,3872,0.9947719360483461
4721,1402,0.9970012233654719,4868,0.9943702908745857
4722,1493,0.9933587240303681,5807,0.9914117300664286
4723,5202,0.9975655050531136,616,0.9962600659839742
4724,3445,0.9957799007235171,48,0.9943936101481051
4725,1397,0.9964983527939295,5124,0.9933002646387861
4726,4018,0.9930075229888359,5116,0.9916173705602461
4727,4378,0.9948905425214851,3872,0.991480169298648
4728,165,0.99341572950757,613,0.9929332815676594
4729,4602,0.9957634968346233,240,0.9955061234940844
473,5427,0.9977981133614484,5399,0.9926130320153717
4730,3297,0.9977841680825227,1344,0.9957369641073107
4731,3467,0.9928887734827943,285,0.992321076173489
4732,3288,0.9951362189779877,4118,0.9941096726662051
4733,3321,0.9928902602788495,339,0.9927887071716122
4734,4403,0.9970378821205879,3316,0.9961591404442869
4735,1300,0.990620600817464,2963,0.9893911464598223
4736,3311,0.9953792513758375,3337,0.9947994730759093
4737,592,0.9943415482263203,3087,0.9934652837545542
4738,4990,0.9968375038236708,3349,0.9963665585715219
4739,4184,0.9915380152603352,4690,0.9902150599896615
474,5746,0.988562095708623,488,0.9876816159310453
4740,4091,0.9959313625649645,504,0.9953769974167859
4741,548,0.9949835555330422,2916,0.9934528004345081
4742,4114,0.9949222318191343,1259,0.9924756815190919
4743,560,0.9957343048843281,2930,0.9954315161491929
4744,5209,0.9963621244377422,5442,0.994868986580804
4745,3228,0.9958739565006349,491,0.995173288162114
4746,4439,0.9868569802113104,3749,0.9854227091148072
4747,899,0.9924493029884361,3081,0.9891230887824102
4748,43,0.9951328983333649,5059,0.9930648691696692
4749,3749,0.9944225955210093,3020,0.9918802530242503
475,3598,0.9951486940802694,471,0.9950344668450581
4750,5714,0.9920779056420649,1290,0.9911169835557497
4751,3331,0.9937239309924258,3553,0.9932811526815041
4752,3164,0.9958373435504422,1336,0.993359708542048
4753,380,0.9959988804253949,345,0.9946180082417521
4754,459,0.9961983568879167,5003,0.9956211954393392
4755,4930,0.9959441361014025,5853,0.9952333332722255
4756,4951,0.9940421958445416,4772,0.9938692927777417
4757,3559,0.9985336237981898,4793,0.9972026501725637
4758,4396,0.9974754403962561,3584,0.9972767128847497
4759,4247,0.9971906334465199,4793,0.9950457484228247
476,4837,0.9875854073253096,5759,0.981867728742137
4760,5813,0.9949476659047302,5034,0.9928047710715892
4761,4732,0.9938669246304849,3522,0.9935428755063885
4762,4267,0.9977936785884587,4767,0.9953507602735951
4763,160,0.9935369619769662,3384,0.9909257122946489
4764,347,0.9948138415025568,3487,0.9942571042208354
4765,665,0.9955146776334302,2024,0.9951096401097662
4766,3047,0.9931568494648116,4470,0.9912377011466368
4767,4762,0.9953482494791002,427,0.9935142334560185
4768,3614,0.9987705006233842,3441,0.9963732277796814
4769,4289,0.9927454089239091,3288,0.9925740105843412
477,5353,0.9955756076530707,4893,0.9950446901529759
4770,2880,0.9938540941801793,4417,0.993635838781171
4771,5252,0.9960395567018278,929,0.9896341513982163
4772,3294,0.9968675170243426,3416,0.994111074422564
4773,4385,0.9951249825234139,3301,0.9935275877906142
4774,380,0.9945261643560557,3492,0.9942407506674611
4775,3550,0.9987614968948251,4801,0.9965707088637686
4776,3183,0.9971565799858089,4027,0.9959195175558503
4777,3324,0.9958657809628332,3412,0.995677590283417
4778,3584,0.9970326951812855,4275,0.9964449240771344
4779,3487,0.9968172605851165,4396,0.9959424080951448
478,769,0.9947545156301996,5743,0.9943167636713641
4780,4715,0.9918233123842554,5281,0.9892757097071483
4781,5012,0.9949646987812729,246,0.9946413917347237
4782,4787,0.9985876561513444,3614,0.9969157689922306
4783,3610,0.9943940272597175,4303,0.9925992408122308
4784,3627,0.9959971788222931,3448,0.9955606051105156
4785,5461,0.990265813573749,3449,0.9902508074592908
4786,5888,0.9972410464369472,3431,0.9929673351568268
4787,4782,0.9985877129256233,4321,0.9980165281584421
4788,4570,0.9967394149610436,1532,0.9917620017468086
4789,3423,0.998694236870551,3609,0.9933416627960612
479,3856,0.9964955286917404,845,0.9955498606249026
4790,3904,0.9970869139904477,4798,0.9958903272035143
4791,5127,0.9940902468374537,3457,0.9935159595035331
4792,1414,0.9971087191911927,3280,0.9953177134001251
4793,4757,0.9971889033647728,4801,0.9965783337165505
4794,391,0.9906954622535588,4089,0.9904186994509041
4795,4389,0.9915200167961035,5450,0.9892379619614455
4796,3559,0.9979209710760342,4757,0.9955386219235182
4797,3411,0.9948725665256174,4787,0.9937475022300329
4798,4873,0.9968433764860495,4787,0.9965922031135597
4799,3628,0.9970455690654499,3345,0.9956714073310146
48,5601,0.9956437198938172,3445,0.995468708079058
480,3109,0.9955860347334136,3239,0.9925068432271164
4800,5599,0.9857264230093646,5058,0.9856890981203045
4801,4798,0.9965879150722058,4793,0.9965761500069967
4802,3535,0.9982274658962448,3573,0.9924715851661279
4803,1315,0.995280293445052,4243,0.9929185609068713
4804,4962,0.9963636996712405,5695,0.9950225005999408
4805,5795,0.9952555644493407,4062,0.9949987661193653
4806,3496,0.9970354391977935,4291,0.9931228565458176
4807,5892,0.9957702583565707,5678,0.9948128971594662
4808,4818,0.9932733505298517,5697,0.9922307014719747
4809,61,0.9963183162909132,860,0.9934240665841173
481,4463,0.9957036269024307,1352,0.9954411048792582
4810,5734,0.9878131471430137,1397,0.9862570487390382
4811,5088,0.9960349524165089,932,0.9960061500242404
4812,1664,0.9983448403892421,1770,0.9932831280964934
4813,1894,0.9942501627047251,801,0.9930570771156828
4814,1216,0.9904064955077562,1590,0.9901745728751654
4815,771,0.9950154616594111,3423,0.9913460010158929
4816,5658,0.9930702590471107,826,0.985140996170917
4817,4472,0.9956553103388204,5285,0.9948056280398778
4818,4851,0.9945190513772281,4808,0.9932719678611934
4819,5530,0.9921170542450576,5205,0.9918921857145919
482,3578,0.991231240771339,5043,0.989240277188387
4820,5271,0.9936762178626538,917,0.9926909820030313
4821,4140,0.9926881175543315,3619,0.9919769396488731
4822,5632,0.9950979748746657,5273,0.9931121715159482
4823,2920,0.9959379331757945,1130,0.995671047352533
4824,5486,0.9931345830735127,5359,0.986820561909466
4825,5526,0.9946244783674798,838,0.9939801290648117
4826,5276,0.9976140408914022,226,0.9922417281428038
4827,5799,0.9967235306968762,4453,0.9960843609721035
4828,5179,0.998111316780318,5049,0.9978430404580586
4829,5668,0.9937914433302795,4120,0.9908786926297639
483,416,0.995158594307912,3117,0.9942685490444024
4830,5129,0.9919464935544943,4842,0.9898973265816075
4831,5588,0.9946179855079207,5521,0.9941699474947084
4832,5269,0.9980080742664948,5559,0.9928279607703339
4833,5589,0.9954033870399578,667,0.9947824407128222
4834,5197,0.996421200361469,961,0.9956030784128226
4835,5774,0.9958798469060024,3601,0.9942878040705456
4836,5137,0.9961776036837486,283,0.9945089789892557
4837,4856,0.9920620434817807,5759,0.9901609488932556
4838,5091,0.9960023250803396,932,0.9959889194920795
4839,5149,0.9956886042282878,5645,0.9908980726819266
484,327,0.998191650749453,1200,0.9954838184391641
4840,3892,0.9925758193697191,5394,0.990449850385508
4841,5248,0.9959218034403864,5049,0.9934608709390133
4842,4830,0.9898968447535779,4929,0.9855907861580591
4843,5066,0.9951546301637682,5387,0.9930120836881725
4844,4849,0.9972023367475833,5653,0.996617660961271
4845,691,0.9798675826927501,4434,0.9793861711860744
4846,3690,0.9926403761166068,1130,0.9917522079621185
4847,5293,0.9952626898869882,746,0.9951038671570877
4848,5079,0.9963853180744265,5807,0.9956063012859295
4849,4844,0.9972023413710619,5653,0.9941558820582009
485,4163,0.9944674031818769,4880,0.9939982390352439
4850,5410,0.9850077039610229,5420,0.9838587701935848
4851,5390,0.9966672672734678,4818,0.994502615667419
4852,868,0.9958952815963095,5646,0.9901338631659898
4853,5157,0.9963214144162795,5270,0.9954905972213033
4854,4093,0.9971806488574684,697,0.9947337369316045
4855,5206,0.9947521099910706,5429,0.9926790269179235
4856,4837,0.9920655332310025,5557,0.9890383039348434
4857,468,0.9964707059800323,4140,0.9944313724870855
4858,5863,0.9908075871641694,5337,0.9906110199347165
4859,2942,0.9979049127018831,2791,0.9969039218928909
486,4244,0.9967392366601819,1303,0.9963623132284807
4860,5077,0.9950462385563106,5173,0.985132805525902
4861,5347,0.9917933017475331,5406,0.9885180833622788
4862,4300,0.9969216365622962,147,0.9937044331010321
4863,4511,0.9904994469642029,5290,0.9900190227693461
4864,663,0.9933357941431666,568,0.9886149252200225
4865,5524,0.9928624564638499,5529,0.9900208417848384
4866,5459,0.9878035196109959,5425,0.9865059556983966
4867,3986,0.9893035816659924,3093,0.9886934100265974
4868,1402,0.9947156591790062,2726,0.9939401019011219
4869,5472,0.9963959577351322,5654,0.995900882041701
487,3083,0.9943756586953806,4512,0.9926378517828045
4870,5282,0.9930229290914786,5486,0.9927823906136508
4871,5143,0.9969887767827179,5174,0.991329716187961
4872,5304,0.9954234298420033,5455,0.9949368507888654
4873,4798,0.99684959104708,3610,0.9962473064348902
4874,3956,0.9940589335552251,860,0.9928152390787155
4875,5424,0.9914427591282515,5190,0.9909909679644292
4876,5737,0.9965091551757265,242,0.9939830829457301
4877,5404,0.9880802189582014,881,0.9827038822794942
4878,3402,0.9930343381668807,1321,0.9895053497304807
4879,4764,0.9934300789691126,4930,0.9933834874588673
488,712,0.9905984601132143,272,0.9879900484519326
4880,4781,0.9941043156217515,485,0.993995822445781
4881,259,0.9969150789178892,4943,0.9964279100608937
4882,4113,0.9876025308515543,822,0.9865075732059735
4883,1072,0.9943404197871529,1189,0.9940780104390985
4884,1112,0.993312870078469,438,0.9918154593492874
4885,4452,0.9951957760889126,3862,0.9919528454761118
4886,3537,0.9955621029573768,5550,0.9940323711092709
4887,840,0.9899381598483256,2028,0.9876936069300154
4888,544,0.9953742479765325,468,0.9953334910990654
4889,1411,0.99627566850024,1410,0.9939080046030077
489,4392,0.997000622190304,4582,0.9928136877975654
4890,5713,0.9911742897679175,5781,0.9868551227375093
4891,3467,0.9951726351425197,1054,0.9946877908781308
4892,1029,0.9956923019879594,895,0.9935074358072189
4893,4956,0.9978043150249003,477,0.9950266660152163
4894,5783,0.9970923956912193,277,0.9906313112928181
4895,5741,0.9926274824945909,4772,0.9925722604697949
4896,5896,0.99490357088469,3576,0.9938560689188128
4897,158,0.994658783786235,5861,0.9943901035500075
4898,246,0.9930527220062941,1209,0.9905706105582824
4899,4247,0.9954199091601215,4966,0.9947251813308541
49,613,0.995247492599987,1422,0.9923277608821586
490,4720,0.9941229779955201,3780,0.9940386441365313
4900,3643,0.9981174850424086,4069,0.9975780915447582
4901,3599,0.9951691819829537,3576,0.9940289513124085
4902,5761,0.99267699019708,980,0.9864063658154063
4903,209,0.9921054970163323,5789,0.9915694279613456
4904,1357,0.9935681627031293,3819,0.9926454642301278
4905,831,0.9948817438699891,1616,0.993866886893627
4906,5818,0.9956246120759986,5669,0.9941009775437158
4907,860,0.9937818155514279,4809,0.9885525876104657
4908,4910,0.9997289015382009,4039,0.9883831083160035
4909,5679,0.9955873509704388,3432,0.9949759406195268
491,4745,0.9950369043126788,533,0.9944969194778963
4910,4908,0.9997288422526668,4039,0.9877942612293992
4911,465,0.9897582854260748,5673,0.9882496399437991
4912,451,0.9929857797226868,3438,0.9925488843969988
4913,5121,0.993437774106148,229,0.9932370636728106
4914,3678,0.9938679896056652,3653,0.9917153529422469
4915,4996,0.9974829833693293,3213,0.9943267938352583
4916,300,0.9966856046441607,1461,0.9956318542438319
4917,755,0.998034105891214,3448,0.9962971596937553
4918,1466,0.9877579350582467,5040,0.98756795367058
4919,693,0.9952641883011306,618,0.9931678381573411
492,5012,0.9939085401523149,1176,0.9935475063912268
4920,5550,0.9918232497368188,1857,0.9916332254346205
4921,3890,0.9961729184204806,4934,0.9950587712604211
4922,143,0.9959842880566887,4463,0.9956230020033108
4923,794,0.9949744311556008,4539,0.9940890861449566
4924,923,0.997050517576428,5723,0.9961949144384389
4925,668,0.9880991299793969,2731,0.9857809812840113
4926,3655,0.9962434291382309,321,0.9947382140981725
4927,5740,0.996169141044358,3513,0.996069872926384
4928,3588,0.9965405753225969,5926,0.991279980068966
4929,4842,0.985571725811376,5130,0.9841112679334442
493,1024,0.9910078838139825,2960,0.990566322162542
4930,5853,0.9972940420873222,4755,0.996012863501735
4931,5754,0.9966850866842714,3971,0.9933374736676519
4932,4626,0.9943470781599625,2880,0.9919261249570658
